person_id,frame_idx,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,pred_LightGBM,pred_SVR,pred_SVR_lt100,pred_lightgbm_best_fold,pred_light_lt100,pred_light_NB,weight_gt
franciska_a,198,53921,44019,232597,128641,121276,60765,58869,47699,46459,27464,75.8,87.9,76.7,94.5,75.7,69.7,79
franciska_a,199,54037,43962,232471,128650,122102,60746,58955,47428,46414,27442,75.8,88.1,76.8,94.9,75.3,69.7,79
franciska_a,200,53961,43923,232450,129036,122759,60927,58963,47540,46477,27413,75.8,88.6,77.1,78.3,75.3,69.7,79
franciska_a,201,53990,43875,232142,129363,123314,60969,59054,47810,46459,27550,75.8,89.0,77.4,77.6,75.3,69.8,79
franciska_a,202,54019,43989,232093,129634,122972,61118,59071,47335,46468,27622,75.8,88.9,77.2,78.3,75.3,69.8,79
franciska_a,203,54057,44076,232330,129483,123535,60931,59110,46887,46495,27715,75.8,89.0,77.3,77.6,75.3,69.8,79
franciska_a,204,54115,44135,232589,129357,123611,61016,59080,46588,46584,27671,75.8,88.9,77.2,77.6,75.3,69.7,79
franciska_a,205,54095,44201,232827,129313,123638,61080,59054,46794,46592,27636,75.8,89.0,77.3,77.6,75.3,69.7,79
franciska_a,206,54086,44172,232961,129442,123420,61353,59054,46822,46674,27572,75.8,89.0,77.2,77.6,75.3,69.7,79
franciska_a,207,54183,44278,233283,129516,122736,61325,59239,46710,46531,27650,75.8,88.8,77.0,78.3,75.3,69.7,79
